"","obsid","species","duration","duration_seconds","attempts","Rinter","Rintra","Iinter","Iintra","Successes","Ind_Rinter","Ind_Rintra","Ind_Iinter","Ind_Iintra","Ind_Successes"
"1","001023Tin","Phleg","4:00:00",240,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"2","001023Tina","Phleg","4:00:00",240,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"3","001026Izua","M. fort","3:00:00",180,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"4","001026Izua","M. fort","3:00:00",180,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"5","001026Smaa","Phleg","4:00:00",240,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"6","001102Izua","G. sal","3:04:00",184,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"7","001102Tita","D. mer","4:00:00",240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"8","001104Riv","M. fort","2:50:00",170,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"9","001108Izu","Rheg","3:50:00",230,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"10","001108Tita","Rheg","4:00:00",240,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"11","001110Cada","D. mer","4:00:00",240,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"12","001114Lab","Rheg","4:00:00",240,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"13","001117Izu","G. sal","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"14","001118Tin","G. sal","4:00:00",240,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"15","001124Izu","G. sal","2:50:00",170,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"16","001125Lab","Phleg","3:00:00",180,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"17","001125Lab","Phleg","3:00:00",180,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"18","001125Lab","Phleg","3:00:00",180,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"19","001125Lab","Phleg","4:00:00",240,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"20","001125Lab","D. mer","3:45:00",225,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"21","001127Edwa","Rheg","1:20:00",80,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"22","001127Edwa","Rheg","4:00:00",240,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"23","001128Edw","G. sal","1:20:00",80,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"24","001128Edw","G. sal","3:50:00",230,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"25","001128Edw","Phleg","1:50:00",110,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"26","001128Edw","G. sal","1:55:00",115,3,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"27","001128Edw","Rheg","4:00:00",240,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
"28","001128Edwa","Rheg","1:00:00",60,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"29","001128Lab","M. fort","1:30:00",90,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"30","001128Lab","M. fort","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"31","001128Lab","G. sal","4:00:00",240,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"32","001128Lab","M. fort","2:00:00",120,3,0,1,0,0,3,FALSE,TRUE,FALSE,FALSE,TRUE
"33","001129Lab","G. sal","3:00:00",180,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"34","001129Lab","G. sal","4:00:00",240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"35","001129Lab","Rheg","3:20:00",200,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"36","001129Lab","G. sal","4:00:00",240,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"37","001130Edw","Phleg","4:00:00",240,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"38","001130Tit","D. mer","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"39","001201Izu","G. sal","1:20:00",80,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"40","001201Izu","G. sal","4:00:00",240,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"41","001201Izu","Phleg","3:30:00",210,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"42","001201Izu","G. sal","3:30:00",210,7,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
"43","001201Lab","D. mer","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"44","001201Lab","M. fort","1:30:00",90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"45","001201Lab","M. fort","2:00:00",120,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"46","001201Lab","Rheg","2:05:00",125,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"47","001201Tin","Phleg","2:30:00",150,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"48","001201Tin","Phleg","4:00:00",240,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"49","001202Gna","G. sal","1:45:00",105,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"50","001202Gna","G. sal","2:30:00",150,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"51","001202Tin","Phleg","3:30:00",210,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"52","001204Edw","Rheg","1:30:00",90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"53","001204Edw","G. sal","1:44:00",104,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"54","001204Edw","Rheg","2:00:00",120,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"55","001204Edw","Phleg","2:56:00",176,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"56","001204Edw","G. sal","1:22:00",82,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"57","001204Edw","Rheg","3:00:00",180,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"58","001204Edw","Phleg","3:40:00",220,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"59","001208Edw","Rheg","3:10:00",190,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"60","001208Edw","Rheg","1:00:00",60,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"61","001208Edw","G. sal","3:20:00",200,6,0,2,0,0,4,FALSE,TRUE,FALSE,FALSE,TRUE
"62","001209Gna","D. mer","3:10:00",190,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"63","001209Nod","G. sal","3:00:00",180,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"64","001209Nod","G. sal","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"65","001209Nod","Phleg","2:40:00",160,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"66","001213Edw","Rheg","3:00:00",180,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"67","001215Lab","Rheg","4:00:00",240,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"68","001215Stu","M. fort","1:30:00",90,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"69","001216Lab","Phleg","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"70","001216Lab","Phleg","2:00:00",120,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"71","001216Lab","Rheg","4:00:00",240,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"72","001216Tin","D. mer","1:20:00",80,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"73","001219Gna","G. sal","4:00:00",240,0,3,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"74","001219Izu","Rheg","4:00:00",240,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"75","001222Edw","Phleg","1:55:00",115,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"76","001222Izu","G. sal","1:30:00",90,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"77","001222Izu","Phleg","3:20:00",200,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"78","001223Gna","M. fort","4:00:00",240,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"79","001226Izu","D. mer","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"80","001226Izu","G. sal","2:35:00",155,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"81","001226Lab","G. sal","4:00:00",240,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"82","001226Lab","G. sal","4:00:00",240,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"83","001226Tit","Phleg","4:00:00",240,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"84","001226Tit","G. sal","1:40:00",100,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"85","001228Edw","Phleg","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"86","001228Edw","Phleg","1:30:00",90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"87","001228Edw","D. mer","3:00:00",180,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"88","001228Edw","Phleg","2:22:00",142,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"89","001228Izu","G. sal","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"90","001228Izu","G. sal","2:00:00",120,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"91","001228Izu","G. sal","5:00:00",300,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"92","001228Tit","D. mer","4:00:00",240,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"93","001228Tit","Phleg","2:15:00",135,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"94","001228Tit","D. mer","4:00:00",240,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"95","001230Edw","Phleg","1:20:00",80,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"96","001230Edw","Phleg","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"97","001230Edw","Phleg","1:30:00",90,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"98","001230Edw","Phleg","8:20:00",500,6,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"99","001230Tit","Rheg","1:47:00",107,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"100","001230Tit","Rheg","1:15:00",75,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"101","010102Izu","G. sal","1:15:00",75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"102","010102Izu","Rheg","2:00:00",120,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"103","010102Izu","M. fort","3:00:00",180,6,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"104","010102Let","G. sal","2:45:00",165,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"105","010102Let","G. sal","3:40:00",220,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"106","010103Edw","Phleg","1:30:00",90,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"107","010103Edw","Phleg","1:45:00",105,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"108","010103Edw","M. fort","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"109","010103Edw","Phleg","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"110","010103Edw","Phleg","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"111","010103Edw","Phleg","2:56:00",176,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"112","010103Edw","Phleg","6:30:00",390,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"113","010103Edw","Phleg","2:50:00",170,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"114","010103Edw","Phleg","3:22:00",202,4,0,0,0,1,4,FALSE,FALSE,FALSE,TRUE,TRUE
"115","010103Izu","G. sal","3:00:00",180,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"116","010103Izu","G. sal","4:00:00",240,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"117","010103Let","Phleg","1:10:00",70,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"118","010103Let","Phleg","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"119","010103Let","G. sal","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"120","010103Let","D. mer","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"121","010104Edw","Phleg","2:20:00",140,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"122","010104Edw","Phleg","2:30:00",150,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"123","010104Edw","Phleg","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"124","010104Edw","Phleg","2:00:00",120,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"125","010104Edw","Phleg","3:05:00",185,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"126","010104Gna","G. sal","1:20:00",80,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"127","010104Izu","M. fort","1:00:00",60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"128","010104Lab","Rheg","1:10:00",70,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"129","010104Lab","Rheg","5:00:00",300,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"130","010104Lab","Rheg","6:30:00",390,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"131","010104Lab","Rheg","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"132","010104Nod","D. mer","1:30:00",90,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"133","010104Nod","D. mer","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"134","010104Tit","D. mer","3:00:00",180,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"135","010106Edw","D. mer","1:00:00",60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"136","010106Edw","Phleg","2:15:00",135,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"137","010106Edw","Phleg","2:15:00",135,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"138","010106Edw","Rheg","1:45:00",105,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"139","010106Let","Phleg","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"140","010108Gna","D. mer","1:30:00",90,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"141","010108Gna","D. mer","4:00:00",240,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"142","010108Lab","Rheg","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"143","010108Lab","Rheg","1:00:00",60,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"144","010108Lab","Rheg","1:40:00",100,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"145","010108Let","D. mer","2:50:00",170,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"146","010108Let","Phleg","3:30:00",210,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"147","010109Edw","D. mer","1:40:00",100,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"148","010109Edw","D. mer","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"149","010109Edw","D. mer","1:00:00",60,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"150","010109Edw","D. mer","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"151","010109Edw","Phleg","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"152","010109Edw","Phleg","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"153","010109Edw","Phleg","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"154","010109Edw","D. mer","4:00:00",240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"155","010109Edw","D. mer","1:50:00",110,2,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"156","010109Edw","Phleg","3:20:00",200,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"157","010109Edw","D. mer","1:30:00",90,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"158","010109Edw","Phleg","3:30:00",210,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"159","010109Izu","Rheg","1:30:00",90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"160","010109Lab","D. mer","1:15:00",75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"161","010109Let","Phleg","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"162","010109Let","G. sal","2:10:00",130,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"163","010110Edw","Rheg","1:50:00",110,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"164","010110Lab","G. sal","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"165","010110Lab","M. fort","3:00:00",180,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"166","010111Edw","G. sal","1:15:00",75,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"167","010111Edw","D. mer","2:30:00",150,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"168","010111Edw","Phleg","4:40:00",280,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"169","010111Lab","M. fort","3:30:00",210,5,0,0,1,0,3,FALSE,FALSE,TRUE,FALSE,TRUE
"170","010111Let","D. mer","4:00:00",240,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"171","010112Edw","D. mer","1:45:00",105,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"172","010112Edw","G. sal","2:30:00",150,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"173","010112Lab","G. sal","2:00:00",120,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"174","010112Lab","Rheg","2:30:00",150,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"175","010112Lab","G. sal","3:00:00",180,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"176","010112Lab","G. sal","2:50:00",170,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"177","010112Lab","Rheg","4:30:00",270,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"178","010113Let","D. mer","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"179","010115Izu","Rheg","2:20:00",140,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"180","010115Lab","Phleg","3:15:00",195,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"181","010115Lab","Phleg","3:15:00",195,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"182","010115Lab","M. fort","4:00:00",240,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"183","010115Lab","Phleg","4:00:00",240,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"184","010115Lab","Phleg","1:30:00",90,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"185","010115Lab","Phleg","3:15:00",195,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"186","010115Tit","G. sal","1:15:00",75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"187","010115Tit","D. mer","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"188","010115Tit","D. mer","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"189","010115Tit","G. sal","4:00:00",240,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"190","010117Lab","Rheg","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"191","010117Lab","Rheg","4:00:00",240,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"192","010117Lab","Rheg","3:50:00",230,8,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,TRUE
"193","010117Stu","Phleg","2:50:00",170,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"194","010117Stu","M. fort","3:00:00",180,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"195","010117Tit","D. mer","2:00:00",120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"196","010117Tit","G. sal","3:30:00",210,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"197","010117Tit","Phleg","2:40:00",160,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"198","010118Lab","D. mer","2:00:00",120,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"199","010118Tit","Phleg","2:10:00",130,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"200","010118Tit","D. mer","4:00:00",240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"201","010118Tit","G. sal","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"202","010118Tit","Phleg","1:41:00",101,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"203","010118Tit","Phleg","1:20:00",80,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"204","010118Tit","D. mer","4:00:00",240,7,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"205","010119Lab","D. mer","1:00:00",60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"206","010119Lab","D. mer","1:50:00",110,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"207","010119Lab","D. mer","4:00:00",240,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"208","010119Lab","D. mer","2:20:00",140,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"209","010119Lab","D. mer","2:40:00",160,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"210","010119Lab","M. fort","1:30:00",90,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"211","010119Lab","D. mer","1:40:00",100,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"212","010119Lab","D. mer","3:20:00",200,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"213","010122Tit","G. sal","2:10:00",130,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"214","010123Lab","M. fort","1:20:00",80,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"215","010123Lab","M. fort","1:50:00",110,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"216","010123Lab","Phleg","3:40:00",220,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"217","010123Lab","Phleg","1:10:00",70,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"218","010123Lab","G. sal","2:20:00",140,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"219","010123Lab","Phleg","1:40:00",100,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"220","010123Lab","Rheg","2:00:00",120,1,0,2,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"221","010123Lab","M. fort","2:50:00",170,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"222","010123Lab","Phleg","4:00:00",240,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"223","010123Lab","Phleg","3:40:00",220,3,0,0,1,0,3,FALSE,FALSE,TRUE,FALSE,TRUE
"224","010123Tit","M. fort","1:00:00",60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"225","010123Tit","Rheg","3:00:00",180,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"226","010123Tit","D. mer","4:00:00",240,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"227","010123Tit","D. mer","5:00:00",300,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"228","010123Tit","Rheg","1:28:00",88,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"229","010123Tit","D. mer","2:15:00",135,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"230","010124Izu","Phleg","1:50:00",110,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"231","010124Izu","D. mer","2:00:00",120,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"232","010124Izu","Phleg","3:30:00",210,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"233","010124Izu","D. mer","4:00:00",240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"234","010124Tit","M. fort","1:15:00",75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"235","010124Tit","G. sal","1:20:00",80,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
